,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
9039,406,4268895,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9040,406,4268895,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9041,406,4268911,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9042,406,4268911,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9043,406,4269053,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9044,406,4269053,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9045,406,4269221,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9046,406,4269221,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9047,406,4269764,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9048,406,4269764,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9049,406,4269878,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9050,406,4269878,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9051,406,4271140,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9052,406,4271140,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9053,406,4272156,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9054,406,4272156,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9055,406,4272171,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9056,406,4272171,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9057,406,4272486,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9058,406,4272486,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9059,406,4273323,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9060,406,4273323,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9061,406,4273470,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9062,406,4273470,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9063,406,4273560,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9064,406,4273560,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9065,406,4273693,8507,,,,44,1.0,101.0,51.0,31.98836997962679,51.0,11.0,21.0,81.0,91.0
9066,406,4273693,8532,,,,44,1.0,101.0,51.0,31.98836997962679,51.0,11.0,21.0,81.0,91.0
9067,406,4273714,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9068,406,4273714,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9069,406,4274184,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9070,406,4274184,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9071,406,4274491,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9072,406,4274491,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9073,406,4274575,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9074,406,4274575,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9075,406,4274633,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9076,406,4274633,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9077,406,4275410,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9078,406,4275410,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9079,406,4275423,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9080,406,4275423,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9081,406,4275434,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9082,406,4275434,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9083,406,4275889,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9084,406,4275889,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9085,406,4276173,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9086,406,4276173,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9087,406,4276193,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9088,406,4276193,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9089,406,4276354,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9090,406,4276354,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9091,406,4276495,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9092,406,4276495,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9093,406,4277253,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9094,406,4277253,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9095,406,4277276,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9096,406,4277276,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9097,406,4277280,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9098,406,4277280,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9099,406,4278669,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9100,406,4278669,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9101,406,4278672,8507,,,,198,0.0,101.0,50.994949494949495,31.71102027450754,51.0,11.0,21.0,81.0,91.0
9102,406,4278672,8532,,,,198,1.0,101.0,51.0,31.702935859821874,51.0,11.0,21.0,81.0,91.0
9103,406,4278814,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9104,406,4278814,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9105,406,4279139,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9106,406,4279139,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9107,406,4279461,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9108,406,4279461,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9109,406,4279543,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9110,406,4279543,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9111,406,4279548,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9112,406,4279548,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9113,406,4279620,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9114,406,4279620,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9115,406,4279771,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9116,406,4279771,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9117,406,4279913,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9118,406,4279913,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9119,406,4280354,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9120,406,4280354,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9121,406,4280498,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9122,406,4280498,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9123,406,4280657,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9124,406,4280657,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9125,406,4280828,8507,,,,308,1.0,101.0,51.0,31.674237622873072,51.0,11.0,21.0,81.0,91.0
9126,406,4280828,8532,,,,308,1.0,101.0,51.0,31.674237622873072,51.0,11.0,21.0,81.0,91.0
9127,406,4280942,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9128,406,4280942,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9129,406,4281109,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9130,406,4281109,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9131,406,4282310,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9132,406,4282310,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9133,406,4282857,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9134,406,4282857,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9135,406,4283942,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9136,406,4283942,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9137,406,4284414,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9138,406,4284414,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9139,406,4284541,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9140,406,4284541,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9141,406,4284702,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9142,406,4284702,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9143,406,4284824,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9144,406,4284824,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9145,406,4285304,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9146,406,4285304,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9147,406,4285734,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9148,406,4285734,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9149,406,4285898,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9150,406,4285898,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9151,406,4286031,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9152,406,4286031,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9153,406,4286201,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9154,406,4286201,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9155,406,4286349,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9156,406,4286349,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9157,406,4287416,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9158,406,4287416,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9159,406,4287844,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9160,406,4287844,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9161,406,4288544,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9162,406,4288544,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9163,406,4289104,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9164,406,4289104,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9165,406,4289309,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9166,406,4289309,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9167,406,4289756,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9168,406,4289756,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9169,406,4289830,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9170,406,4289830,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9171,406,4290195,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9172,406,4290195,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9173,406,4290538,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9174,406,4290538,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9175,406,4290728,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9176,406,4290728,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9177,406,4290881,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9178,406,4290881,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9179,406,4290976,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9180,406,4290976,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9181,406,4290978,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9182,406,4290978,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9183,406,4291025,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9184,406,4291025,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9185,406,4291277,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9186,406,4291277,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9187,406,4291648,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9188,406,4291648,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9189,406,4292525,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9190,406,4292525,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9191,406,4293175,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9192,406,4293175,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9193,406,4293479,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9194,406,4293479,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9195,406,4294142,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9196,406,4294142,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9197,406,4294393,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9198,406,4294393,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9199,406,4294887,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9200,406,4294887,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9201,406,4294973,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9202,406,4294973,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9203,406,4296067,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9204,406,4296067,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9205,406,4296204,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9206,406,4296204,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9207,406,4296205,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9208,406,4296205,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9209,406,4296627,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9210,406,4296627,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9211,406,4296728,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9212,406,4296728,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9213,406,4297284,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9214,406,4297284,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9215,406,4297355,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9216,406,4297355,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9217,406,4297437,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9218,406,4297437,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9219,406,4297491,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9220,406,4297491,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9221,406,4297894,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9222,406,4297894,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9223,406,4298207,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9224,406,4298207,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9225,406,4298692,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9226,406,4298692,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9227,406,4298809,8507,,,,396,1.0,101.0,51.0,31.662780130140504,51.0,11.0,21.0,81.0,91.0
9228,406,4298809,8532,,,,396,1.0,101.0,51.0,31.662780130140504,51.0,11.0,21.0,81.0,91.0
9229,406,4299094,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9230,406,4299094,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9231,406,4299128,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9232,406,4299128,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9233,406,4299149,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9234,406,4299149,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9235,406,4299440,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9236,406,4299440,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9237,406,4299505,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9238,406,4299505,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9239,406,4300092,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9240,406,4300092,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9241,406,4300186,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9242,406,4300186,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9243,406,4300216,8507,,,,132,0.0,101.0,50.99242424242424,31.755385721519133,51.0,11.0,21.0,81.0,91.0
9244,406,4300216,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
9245,406,4300228,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9246,406,4300228,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9247,406,4300442,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9248,406,4300442,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9249,406,4300704,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9250,406,4300704,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9251,406,4300760,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9252,406,4300760,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9253,406,4301415,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9254,406,4301415,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9255,406,4301483,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9256,406,4301483,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9257,406,4301491,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9258,406,4301491,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9259,406,4301594,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9260,406,4301594,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9261,406,4301617,8507,,,,638,1.0,101.0,51.0,31.647588513387806,51.0,11.0,21.0,81.0,91.0
9262,406,4301617,8532,,,,638,1.0,101.0,51.0,31.647588513387806,51.0,11.0,21.0,81.0,91.0
9263,406,4301666,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9264,406,4301666,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9265,406,4301668,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9266,406,4301668,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9267,406,4301699,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9268,406,4301699,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9269,406,4301700,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9270,406,4301700,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9271,406,4302027,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9272,406,4302027,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
9273,406,4302537,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9274,406,4302537,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9275,406,4302582,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9276,406,4302582,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9277,406,4302754,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9278,406,4302754,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
9279,406,4302770,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9280,406,4302770,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
9281,406,4303975,8507,,,,264,1.0,101.0,51.0,31.68283890955514,51.0,11.0,21.0,81.0,91.0
9282,406,4303975,8532,,,,264,1.0,101.0,51.0,31.68283890955514,51.0,11.0,21.0,81.0,91.0
